"CASE_KEY","ACTIVITY_EN","EVENTTIME","SORTING"
"11591191","Goods delivered",2019-03-11 00:00:00,60
"11591691","Start production",2019-01-17 00:00:00,30
"11591691","Order received",2019-02-15 11:10:09,0
"11591691","Check Credit Score",2019-02-15 11:10:09,19
"11591691","Change production start date",2019-02-15 11:10:09,90
"11591691","Confirm sale",2019-02-15 16:19:01,10
"11591691","Finished production",2019-03-07 08:52:40,40
"11591691","Load shipment",2019-03-08 10:40:42,50
"11591691","Goods delivered",2019-03-11 00:00:00,60
"11591791","Start production",2019-01-10 00:00:00,30
"11591791","Order received",2019-02-15 11:10:10,0
"11591791","Check Credit Score",2019-02-15 11:10:10,19
"11591791","Change production start date",2019-02-15 11:10:11,90
"11591791","Confirm sale",2019-02-15 16:19:07,10
"11591791","Finished production",2019-03-07 00:00:00,40
"11591791","Load shipment",2019-03-07 00:00:00,50
"11591791","Goods delivered",2019-03-11 00:00:00,60
"11591391","Start production",2018-11-16 00:00:00,30
"11591391","Order received",2019-02-15 11:10:11,0
"11591391","Check Credit Score",2019-02-15 11:10:11,19
"11591391","Change production start date",2019-02-15 11:10:12,90
"11591391","Confirm sale",2019-02-15 16:19:12,10
"11591391","Finished production",2019-03-07 00:00:00,40
"11591391","Load shipment",2019-03-08 07:17:51,50
"11591391","Goods delivered",2019-03-11 00:00:00,60
"11591991","Start production",2018-09-14 00:00:00,30
"11591991","Order received",2019-02-15 11:10:14,0
"11591991","Check Credit Score",2019-02-15 11:10:14,19
"11591991","Change production start date",2019-02-15 11:10:15,90
"11591991","Confirm sale",2019-02-15 16:19:17,10
"11591991","Finished production",2019-03-07 00:00:00,40
"11591991","Load shipment",2019-03-08 07:17:52,50
"11591991","Goods delivered",2019-03-11 00:00:00,60
"11591091","Start production",2018-06-27 00:00:00,30
"11591091","Order received",2019-02-15 11:10:15,0
"11591091","Check Credit Score",2019-02-15 11:10:15,19
"11591091","Change production start date",2019-02-15 11:10:15,90
"11591091","Confirm sale",2019-02-15 16:19:23,10
"11591091","Finished production",2019-03-07 00:00:00,40
"11591091","Load shipment",2019-03-07 00:00:00,50
"11591091","Goods delivered",2019-03-11 00:00:00,60
"11591891","Start production",2018-11-22 00:00:00,30
"11591891","Order received",2019-02-15 11:10:16,0
"11591891","Check Credit Score",2019-02-15 11:10:16,19
"11591891","Change production start date",2019-02-15 11:10:16,90
"11591891","Confirm sale",2019-02-15 16:19:28,10
"11591891","Finished production",2019-03-07 00:00:00,40
"11591891","Load shipment",2019-03-07 00:00:00,50
"11591891","Goods delivered",2019-03-11 00:00:00,60
"11591291","Start production",2018-11-08 00:00:00,30
"11591291","Order received",2019-02-15 11:10:19,0
"11591291","Check Credit Score",2019-02-15 11:10:19,19
"11591291","Change production start date",2019-02-15 11:10:19,90
"11591291","Confirm sale",2019-02-15 16:19:34,10
"11591291","Finished production",2019-03-07 00:00:00,40
"11591291","Load shipment",2019-03-08 07:17:52,50
"11591291","Goods delivered",2019-03-11 00:00:00,60
"11591491","Start production",2018-11-08 00:00:00,30
"11591491","Order received",2019-02-15 11:10:20,0
"11591491","Check Credit Score",2019-02-15 11:10:20,19
"11591491","Change production start date",2019-02-15 11:10:20,90
"11591491","Confirm sale",2019-02-15 16:19:39,10
"11591491","Finished production",2019-03-07 00:00:00,40
"11591491","Load shipment",2019-03-08 10:40:42,50
"11591491","Goods delivered",2019-03-11 00:00:00,60
"11596591","Start production",2018-12-13 00:00:00,30
"11596591","Order received",2019-02-15 11:10:23,0
"11596591","Check Credit Score",2019-02-15 11:10:23,19
"11596591","Change production start date",2019-02-15 11:10:24,90
"11596591","Confirm sale",2019-02-15 16:19:44,10
"11596591","Finished production",2019-03-07 08:59:53,40
"11596591","Load shipment",2019-03-08 10:40:44,50
"11596591","Goods delivered",2019-03-11 00:00:00,60
"11596191","Start production",2018-09-05 00:00:00,30
"11596191","Order received",2019-02-15 11:10:26,0
"11596191","Check Credit Score",2019-02-15 11:10:26,19
"11596191","Change production start date",2019-02-15 11:10:27,90
"11596191","Confirm sale",2019-02-15 16:19:49,10
"11596191","Finished production",2019-03-07 09:00:34,40
"11596191","Load shipment",2019-03-08 10:40:45,50
"11596191","Goods delivered",2019-03-11 00:00:00,60
"11596691","Start production",2018-07-18 00:00:00,30
"11596691","Order received",2019-02-15 11:10:27,0
"11596691","Check Credit Score",2019-02-15 11:10:27,19
"11596691","Change production start date",2019-02-15 11:10:28,90
"11596691","Confirm sale",2019-02-15 16:19:55,10
"11596691","Finished production",2019-03-07 08:51:54,40
"11596691","Load shipment",2019-03-08 10:40:46,50
"11596691","Goods delivered",2019-03-11 00:00:00,60
"11596791","Start production",2019-01-10 00:00:00,30
"11596791","Order received",2019-02-15 11:10:30,0
"11596791","Check Credit Score",2019-02-15 11:10:30,19
"11596791","Change production start date",2019-02-15 11:10:31,90
"11596791","Confirm sale",2019-02-15 16:20:00,10
"11596791","Finished production",2019-03-07 00:00:00,40
"11596791","Load shipment",2019-03-07 00:00:00,50
"11596791","Goods delivered",2019-03-11 00:00:00,60
"11596391","Start production",2018-11-21 00:00:00,30
"11596391","Order received",2019-02-15 11:10:33,0
"11596391","Check Credit Score",2019-02-15 11:10:33,19
"11596391","Change production start date",2019-02-15 11:10:34,90
"11596391","Confirm sale",2019-02-15 16:20:05,10
"11596391","Finished production",2019-03-07 08:50:07,40
"11596391","Load shipment",2019-03-08 07:17:53,50
"11596391","Goods delivered",2019-03-11 00:00:00,60
"11596991","Start production",2019-01-10 00:00:00,30
"11596991","Order received",2019-02-15 11:10:34,0
"11596991","Check Credit Score",2019-02-15 11:10:34,19
"11596991","Change production start date",2019-02-15 11:10:35,90
"11596991","Confirm sale",2019-02-15 16:20:11,10
"11596991","Finished production",2019-03-07 00:00:00,40
"11596991","Load shipment",2019-03-07 00:00:00,50
"11596991","Goods delivered",2019-03-11 00:00:00,60
"11596091","Start production",2018-11-21 00:00:00,30
"11596091","Order received",2019-02-15 11:10:37,0
"11596091","Check Credit Score",2019-02-15 11:10:37,19
"11596091","Change production start date",2019-02-15 11:10:38,90
"11596091","Confirm sale",2019-02-15 16:20:16,10
"11596091","Finished production",2019-03-07 08:50:50,40
"11596091","Load shipment",2019-03-08 07:17:54,50
"11596091","Goods delivered",2019-03-11 00:00:00,60
"11596891","Start production",2019-01-10 00:00:00,30
"11596891","Order received",2019-02-15 11:10:40,0
"11596891","Check Credit Score",2019-02-15 11:10:40,19
"11596891","Change production start date",2019-02-15 11:10:41,90
"11596891","Confirm sale",2019-02-15 16:20:22,10
"11596891","Finished production",2019-03-07 00:00:00,40
"11596891","Load shipment",2019-03-08 07:17:54,50
"11596891","Goods delivered",2019-03-11 00:00:00,60
"11596291","Start production",2019-01-10 00:00:00,30
"11596291","Order received",2019-02-15 11:10:43,0
"11596291","Check Credit Score",2019-02-15 11:10:43,19
"11596291","Change production start date",2019-02-15 11:10:44,90
"11596291","Confirm sale",2019-02-15 16:20:27,10
"11596291","Finished production",2019-03-07 00:00:00,40
"11596291","Load shipment",2019-03-08 07:17:55,50
"11596291","Goods delivered",2019-03-11 00:00:00,60
"11596491","Start production",2018-11-22 00:00:00,30
"11596491","Order received",2019-02-15 11:10:45,0
"11596491","Check Credit Score",2019-02-15 11:10:45,19
"11596491","Change production start date",2019-02-15 11:10:45,90
"11596491","Confirm sale",2019-02-15 16:20:32,10
"11596491","Finished production",2019-03-07 00:00:00,40
"11596491","Load shipment",2019-03-07 00:00:00,50
"11596491","Goods delivered",2019-03-11 00:00:00,60
"11597591","Start production",2019-02-07 00:00:00,30
"11597591","Order received",2019-02-15 11:10:49,0
"11597591","Check Credit Score",2019-02-15 11:10:49,19
"11597591","Change production start date",2019-02-15 11:10:49,90
"11597591","Confirm sale",2019-02-15 16:20:38,10
"11597591","Finished production",2019-03-07 00:00:00,40
"11597591","Load shipment",2019-03-07 00:00:00,50
"11597591","Goods delivered",2019-03-11 00:00:00,60
"11597191","Start production",2018-06-27 00:00:00,30
"11597191","Order received",2019-02-15 11:10:52,0
"11597191","Check Credit Score",2019-02-15 11:10:52,19
"11597191","Change production start date",2019-02-15 11:10:52,90
"11597191","Confirm sale",2019-02-15 16:20:43,10
"11597191","Finished production",2019-03-07 00:00:00,40
"11597191","Load shipment",2019-03-07 00:00:00,50
"11597191","Goods delivered",2019-03-11 00:00:00,60
"11597691","Start production",2019-01-10 00:00:00,30
"11597691","Order received",2019-02-15 11:10:52,0
"11597691","Check Credit Score",2019-02-15 11:10:52,19
"11597691","Change production start date",2019-02-15 11:10:53,90
"11597691","Confirm sale",2019-02-15 16:20:48,10
"11597691","Finished production",2019-03-07 00:00:00,40
"11597691","Load shipment",2019-03-08 07:17:55,50
"11597691","Goods delivered",2019-03-11 00:00:00,60
"11597791","Start production",2019-01-10 00:00:00,30
"11597791","Order received",2019-02-15 11:10:55,0
"11597791","Check Credit Score",2019-02-15 11:10:55,19
"11597791","Change production start date",2019-02-15 11:10:56,90
"11597791","Confirm sale",2019-02-15 16:20:54,10
"11597791","Finished production",2019-03-07 00:00:00,40
"11597791","Load shipment",2019-03-08 07:17:56,50
"11597791","Goods delivered",2019-03-11 00:00:00,60
"11597391","Start production",2018-11-22 00:00:00,30
"11597391","Order received",2019-02-15 11:10:56,0
"11597391","Check Credit Score",2019-02-15 11:10:56,19
"11597391","Change production start date",2019-02-15 11:10:57,90
"11597391","Confirm sale",2019-02-15 16:21:00,10
"11597391","Finished production",2019-03-07 00:00:00,40
"11597391","Load shipment",2019-03-07 00:00:00,50
"11597391","Goods delivered",2019-03-11 00:00:00,60
"11597991","Start production",2019-02-07 00:00:00,30
"11597991","Order received",2019-02-15 11:11:09,0
"11597991","Check Credit Score",2019-02-15 11:11:09,19
"11597991","Change production start date",2019-02-15 11:11:09,90
"11597991","Confirm sale",2019-02-15 16:22:13,10
"11597991","Finished production",2019-03-07 00:00:00,40
"11597991","Load shipment",2019-03-07 00:00:00,50
"11597991","Goods delivered",2019-03-11 00:00:00,60
"11597091","Start production",2018-06-27 00:00:00,30
"11597091","Order received",2019-02-15 11:11:12,0
"11597091","Check Credit Score",2019-02-15 11:11:12,19
"11597091","Change production start date",2019-02-15 11:11:12,90
"11597091","Confirm sale",2019-02-15 16:22:18,10
"11597091","Finished production",2019-03-07 00:00:00,40
"11597091","Load shipment",2019-03-07 00:00:00,50
"11597091","Goods delivered",2019-03-11 00:00:00,60
"11597891","Start production",2019-01-10 00:00:00,30
"11597891","Order received",2019-02-15 11:11:13,0
"11597891","Check Credit Score",2019-02-15 11:11:13,19
"11597891","Change production start date",2019-02-15 11:11:13,90
"11597891","Confirm sale",2019-02-15 16:22:24,10
"11597891","Finished production",2019-03-07 00:00:00,40
"11597891","Load shipment",2019-03-08 07:17:56,50
"11597891","Goods delivered",2019-03-11 00:00:00,60
"11597291","Start production",2019-01-10 00:00:00,30
"11597291","Order received",2019-02-15 11:11:16,0
"11597291","Check Credit Score",2019-02-15 11:11:16,19
"11597291","Change production start date",2019-02-15 11:11:16,90
"11597291","Confirm sale",2019-02-15 16:22:29,10
"11597291","Finished production",2019-03-07 00:00:00,40
"11597291","Load shipment",2019-03-08 07:17:56,50
"11597291","Goods delivered",2019-03-11 00:00:00,60
"11597491","Start production",2018-11-22 00:00:00,30
"11597491","Order received",2019-02-15 11:11:19,0
"11597491","Check Credit Score",2019-02-15 11:11:19,19
"11597491","Change production start date",2019-02-15 11:11:19,90
"11597491","Confirm sale",2019-02-15 16:22:34,10
"11597491","Finished production",2019-03-07 00:00:00,40
"11597491","Load shipment",2019-03-07 00:00:00,50
"11597491","Goods delivered",2019-03-11 00:00:00,60
"11593591","Start production",2019-02-07 00:00:00,30
"11593591","Order received",2019-02-15 11:11:19,0
"11593591","Check Credit Score",2019-02-15 11:11:19,19
"11593591","Change production start date",2019-02-15 11:11:20,90
"11593591","Confirm sale",2019-02-15 16:22:39,10
"11593591","Finished production",2019-03-07 00:00:00,40
"11593591","Load shipment",2019-03-07 00:00:00,50
"11593591","Goods delivered",2019-03-11 00:00:00,60
"11593191","Start production",2018-06-27 00:00:00,30
"11593191","Order received",2019-02-15 11:11:22,0
"11593191","Check Credit Score",2019-02-15 11:11:22,19
"11593191","Change production start date",2019-02-15 11:11:23,90
"11593191","Confirm sale",2019-02-15 16:22:45,10
"11593191","Finished production",2019-03-07 00:00:00,40
"11593191","Load shipment",2019-03-07 00:00:00,50
"11593191","Goods delivered",2019-03-11 00:00:00,60
"11593691","Start production",2019-01-10 00:00:00,30
"11593691","Order received",2019-02-15 11:11:23,0
"11593691","Check Credit Score",2019-02-15 11:11:23,19
"11593691","Change production start date",2019-02-15 11:11:24,90
"11593691","Confirm sale",2019-02-15 16:22:50,10
"11593691","Finished production",2019-03-07 00:00:00,40
"11593691","Load shipment",2019-03-08 07:17:57,50
"11593691","Goods delivered",2019-03-11 00:00:00,60
"11593791","Start production",2019-01-10 00:00:00,30
"11593791","Order received",2019-02-15 11:11:26,0
"11593791","Check Credit Score",2019-02-15 11:11:26,19
"11593791","Change production start date",2019-02-15 11:11:27,90
"11593791","Confirm sale",2019-02-15 16:22:56,10
"11593791","Finished production",2019-03-07 00:00:00,40
"11593791","Load shipment",2019-03-08 07:17:57,50
"11593791","Goods delivered",2019-03-11 00:00:00,60
"11593391","Start production",2018-11-22 00:00:00,30
"11593391","Order received",2019-02-15 11:11:27,0
"11593391","Check Credit Score",2019-02-15 11:11:27,19
"11593391","Change production start date",2019-02-15 11:11:27,90
"11593391","Confirm sale",2019-02-15 16:23:02,10
"11593391","Finished production",2019-03-07 00:00:00,40
"11593391","Load shipment",2019-03-07 00:00:00,50
"11593391","Goods delivered",2019-03-11 00:00:00,60
"11593991","Start production",2019-02-07 00:00:00,30
"11593991","Order received",2019-02-15 11:11:28,0
"11593991","Check Credit Score",2019-02-15 11:11:28,19
"11593991","Change production start date",2019-02-15 11:11:28,90
"11593991","Confirm sale",2019-02-15 16:23:08,10
"11593991","Finished production",2019-03-07 00:00:00,40
"11593991","Load shipment",2019-03-07 00:00:00,50
"11593991","Goods delivered",2019-03-11 00:00:00,60
"11593091","Start production",2018-06-27 00:00:00,30
"11593091","Order received",2019-02-15 11:11:31,0
"11593091","Check Credit Score",2019-02-15 11:11:31,19
"11593091","Change production start date",2019-02-15 11:11:31,90
"11593091","Confirm sale",2019-02-15 16:23:13,10
"11593091","Finished production",2019-03-07 00:00:00,40
"11593091","Load shipment",2019-03-07 00:00:00,50
"11593091","Goods delivered",2019-03-11 00:00:00,60
"11593891","Start production",2018-06-27 00:00:00,30
"11593891","Order received",2019-02-15 11:11:31,0
"11593891","Check Credit Score",2019-02-15 11:11:31,19
"11593891","Change production start date",2019-02-15 11:11:32,90
"11593891","Confirm sale",2019-02-15 16:23:18,10
"11593891","Finished production",2019-03-07 00:00:00,40
"11593891","Load shipment",2019-03-07 00:00:00,50
"11593891","Goods delivered",2019-03-11 00:00:00,60
"11593291","Start production",2018-11-22 00:00:00,30
"11593291","Order received",2019-02-15 11:11:34,0
"11593291","Check Credit Score",2019-02-15 11:11:34,19
"11593291","Change production start date",2019-02-15 11:11:35,90
"11593291","Confirm sale",2019-02-15 16:23:23,10
"11593291","Finished production",2019-03-07 00:00:00,40
"11593291","Load shipment",2019-03-07 00:00:00,50
"11593291","Goods delivered",2019-03-11 00:00:00,60
"11593491","Start production",2019-01-15 00:00:00,30
"11593491","Order received",2019-02-15 11:11:47,0
"11593491","Check Credit Score",2019-02-15 11:11:47,19
"11593491","Confirm sale",2019-02-15 16:31:52,10
"11593491","Finished production",2019-04-12 00:00:00,40
"11593491","Load shipment",2019-04-15 16:08:56,50
"11593491","Goods delivered",2019-04-16 00:00:00,60
"11599591","Start production",2019-02-13 00:00:00,30
"11599591","Order received",2019-02-15 11:11:47,0
"11599591","Check Credit Score",2019-02-15 11:11:47,19
"11599591","Confirm sale",2019-02-15 16:32:07,10
"11599591","Finished production",2019-04-12 00:00:00,40
"11599591","Load shipment",2019-04-15 16:08:57,50
"11599591","Goods delivered",2019-04-16 00:00:00,60
"11599191","Start production",2019-01-18 00:00:00,30
"11599191","Order received",2019-02-15 11:28:55,0
"11599191","Change production start date",2019-02-15 11:28:55,90
"11599191","Check Credit Score",2019-02-15 11:28:58,19
"11599191","Change quantity",2019-02-15 11:45:08,170
"11599191","Change price",2019-02-15 11:45:39,80
"11599191","Confirm sale",2019-02-15 16:32:17,10
"11599191","Finished production",2019-02-19 15:34:21,40
"11599191","Change delivery date",2019-02-19 15:34:21,100
"11599191","Load shipment",2019-02-21 09:31:06,50
"11599191","Change quantity",2019-02-21 09:31:06,170
"11599191","Goods delivered",2019-02-22 00:00:00,60
"11599691","Order received",2019-02-14 00:00:00,0
"11599691","Change price",2019-02-15 12:22:17,80
"11599691","Change production start date",2019-02-15 12:22:49,90
"11599691","Check Credit Score",2019-02-15 12:22:50,19
"11599691","Confirm sale",2019-02-19 09:58:24,10
"11599691","Change delivery date",2019-05-20 15:19:39,100
"11599691","Start production",2019-05-28 00:00:00,30
"11599691","Finished production",2019-05-28 00:00:00,40
"11599691","Load shipment",2019-06-17 12:10:26,50
"11599691","Change quantity",2019-06-17 12:10:26,170
"11599691","Goods delivered",2019-06-19 00:00:00,60
"11599791","Order received",2019-02-14 00:00:00,0
"11599791","Change price",2019-02-15 12:33:24,80
"11599791","Change production start date",2019-02-15 12:34:01,90
"11599791","Check Credit Score",2019-02-18 15:54:19,19
"11599791","Confirm sale",2019-02-18 15:54:52,10
"11599791","Start production",2019-03-06 00:00:00,30
"11599791","Change quantity",2019-04-08 00:01:25,170
"11599791","Finished production",2019-04-12 15:54:42,40
"11599791","Load shipment",2019-04-12 15:54:42,50
"11599791","Change quantity",2019-04-12 15:54:42,170
"11599791","Goods delivered",2019-04-17 00:00:00,60
"11599392","Start production",2018-10-26 00:00:00,30
"11599392","Order received",2019-02-15 13:33:26,0
"11599392","Credit order block",2019-02-15 13:33:26,20
"11599392","Change production start date",2019-02-15 13:33:26,90
"11599392","Change price",2019-02-15 13:34:19,80
"11599392","Check Credit Score",2019-02-15 13:34:51,19
"11599392","Confirm sale",2019-02-21 16:19:18,10
"11599392","Finished production",2019-03-29 00:00:00,40
"11599392","Load shipment",2019-03-30 00:00:00,50
"11599392","Goods delivered",2019-04-02 00:00:00,60
"11599992","Start production",2018-03-27 00:00:00,30
"11599992","Order received",2019-02-15 13:44:44,0
"11599992","Credit order block",2019-02-15 13:44:44,20
"11599992","Change production start date",2019-02-15 13:44:44,90
"11599992","Change price",2019-02-15 13:46:16,80
"11599992","Check Credit Score",2019-02-15 13:46:49,19
"11599992","Confirm sale",2019-02-19 09:04:43,10
"11599992","Finished production",2019-03-15 00:00:00,40
"11599992","Change delivery date",2019-03-19 15:48:09,100
"11599992","Load shipment",2019-03-21 08:34:20,50
"11599992","Goods delivered",2019-03-21 08:34:20,60
"11599091","Start production",2019-01-31 00:00:00,30
"11599091","Order received",2019-02-18 09:38:43,0
"11599091","Check Credit Score",2019-02-18 09:38:43,19
"11599091","Change production start date",2019-02-18 09:38:44,90
"11599091","Confirm sale",2019-02-18 09:43:21,10
"11599091","Finished production",2019-03-07 00:00:00,40
"11599091","Load shipment",2019-03-08 07:17:58,50
"11599091","Goods delivered",2019-03-11 00:00:00,60
"11599891","Start production",2019-01-31 00:00:00,30
"11599891","Order received",2019-02-18 09:38:47,0
"11599891","Check Credit Score",2019-02-18 09:38:47,19
"11599891","Change production start date",2019-02-18 09:38:47,90
"11599891","Confirm sale",2019-02-18 09:43:26,10
"11599891","Finished production",2019-03-07 00:00:00,40
"11599891","Load shipment",2019-03-08 07:17:58,50
"11599891","Goods delivered",2019-03-11 00:00:00,60
"11599291","Start production",2019-01-02 00:00:00,30
"11599291","Order received",2019-02-18 09:39:14,0
"11599291","Check Credit Score",2019-02-18 09:39:14,19
"11599291","Confirm sale",2019-02-18 09:43:31,10
"11599291","Finished production",2019-04-12 00:00:00,40
"11599291","Load shipment",2019-04-15 16:08:57,50
"11599291","Goods delivered",2019-04-16 00:00:00,60
"11599491","Order received",2019-02-18 09:39:17,0
"11599491","Check Credit Score",2019-02-18 09:39:17,19
"11599491","Change quantity",2019-02-19 09:59:50,170
"11599491","Confirm sale",2019-02-20 08:20:01,10
"11599491","Change delivery date",2019-02-27 08:24:37,100
"11599491","Start production",2019-03-01 00:00:00,30
"11599491","Change quantity",2019-03-13 10:11:44,170
"11599491","Load shipment",2019-03-14 15:36:02,50
"11599491","Finished production",2019-03-15 00:00:00,40
"11599491","Goods delivered",2019-03-21 00:00:00,60
"11590591","Order received",2019-02-18 09:39:19,0
"11590591","Check Credit Score",2019-02-18 09:39:19,19
"11590591","Confirm sale",2019-02-18 10:00:04,10
"11590591","Change production start date",2019-02-20 13:04:27,90
"11590591","Change delivery date",2019-02-20 13:04:27,100
"11590591","Start production",2019-03-01 00:00:00,30
"11590591","Change quantity",2019-03-14 08:03:25,170
"11590591","Load shipment",2019-03-19 16:04:03,50
"11590591","Finished production",2019-03-26 00:00:00,40
"11590591","Goods delivered",2019-03-28 00:00:00,60
"11590191","Start production",2018-11-21 00:00:00,30
"11590191","Order received",2019-02-18 09:39:20,0
"11590191","Check Credit Score",2019-02-18 09:39:20,19
"11590191","Confirm sale",2019-02-20 08:20:07,10
"11590191","Change delivery date",2019-02-27 08:28:14,100
"11590191","Change quantity",2019-03-14 08:05:34,170
"11590191","Finished production",2019-03-15 00:00:00,40
"11590191","Load shipment",2019-03-18 12:43:53,50
"11590191","Goods delivered",2019-03-21 00:00:00,60
"11590691","Start production",2019-01-18 00:00:00,30
"11590691","Order received",2019-02-18 09:40:38,0
"11590691","Check Credit Score",2019-02-18 09:40:38,19
"11590691","Change quantity",2019-02-18 10:10:16,170
"11590691","Confirm sale",2019-02-18 10:10:28,10
"11590691","Change production start date",2019-02-20 13:05:23,90
"11590691","Change delivery date",2019-02-20 13:05:23,100
"11590691","Change quantity",2019-03-25 08:21:49,170
"11590691","Finished production",2019-03-26 00:00:00,40
"11590691","Load shipment",2019-03-30 08:54:03,50
"11590691","Change price",2019-03-30 08:54:03,80
"11590691","Goods delivered",2019-04-02 00:00:00,60
"11590791","Start production",2019-01-24 00:00:00,30
"11590791","Order received",2019-02-18 09:41:44,0
"11590791","Check Credit Score",2019-02-18 09:41:44,19
"11590791","Confirm sale",2019-02-18 10:10:35,10
"11590791","Change quantity",2019-02-18 10:24:25,170
"11590791","Change quantity",2019-02-26 07:42:33,170
"11590791","Load shipment",2019-03-14 15:36:03,50
"11590791","Change price",2019-03-14 15:36:03,80
"11590791","Finished production",2019-03-15 00:00:00,40
"11590791","Goods delivered",2019-03-21 00:00:00,60
"11590391","Order received",2019-02-15 00:00:00,0
"11590391","Change production start date",2019-02-18 10:40:10,90
"11590391","Check Credit Score",2019-02-18 10:48:15,19
"11590391","Change price",2019-02-20 16:08:32,80
"11590391","Confirm sale",2019-02-21 09:07:00,10
"11590391","Start production",2019-04-04 00:00:00,30
"11590391","Load shipment",2019-05-17 13:41:10,50
"11590391","Goods delivered",2019-05-21 00:00:00,60
"11590391","Finished production",2019-06-06 00:00:00,40
"11590392","Order received",2019-02-15 00:00:00,0
"11590392","Change production start date",2019-02-18 10:40:10,90
"11590392","Check Credit Score",2019-02-18 10:48:15,19
"11590392","Change price",2019-02-20 16:08:44,80
"11590392","Confirm sale",2019-02-21 09:07:01,10
"11590392","Start production",2019-04-04 00:00:00,30
"11590392","Load shipment",2019-05-17 13:41:11,50
"11590392","Goods delivered",2019-05-21 00:00:00,60
"11590392","Finished production",2019-06-06 00:00:00,40
"11590393","Start production",2015-06-23 00:00:00,30
"11590393","Order received",2019-02-15 00:00:00,0
"11590393","Change production start date",2019-02-18 10:40:10,90
"11590393","Check Credit Score",2019-02-18 10:46:44,19
"11590393","Change price",2019-02-20 16:08:56,80
"11590393","Confirm sale",2019-02-21 09:07:02,10
"11590393","Load shipment",2019-05-17 13:41:11,50
"11590393","Goods delivered",2019-05-21 00:00:00,60
"11590393","Finished production",2019-06-06 00:00:00,40
"11590394","Start production",2015-06-23 00:00:00,30
"11590394","Order received",2019-02-15 00:00:00,0
"11590394","Change production start date",2019-02-18 10:40:10,90
"11590394","Check Credit Score",2019-02-18 10:46:45,19
"11590394","Change price",2019-02-20 16:09:07,80
"11590394","Confirm sale",2019-02-21 09:07:02,10
"11590394","Load shipment",2019-05-17 13:41:12,50
"11590394","Goods delivered",2019-05-21 00:00:00,60
"11590394","Finished production",2019-06-06 00:00:00,40
"11590395","Order received",2019-02-15 00:00:00,0
"11590395","Change production start date",2019-02-18 10:40:11,90
"11590395","Check Credit Score",2019-02-18 10:48:16,19
"11590395","Change price",2019-02-20 16:11:13,80
"11590395","Confirm sale",2019-02-21 09:07:02,10
"11590395","Start production",2019-04-04 00:00:00,30
"11590395","Load shipment",2019-05-17 13:41:13,50
"11590395","Goods delivered",2019-05-21 00:00:00,60
"11590395","Finished production",2019-06-06 00:00:00,40
"11590396","Order received",2019-02-15 00:00:00,0
"11590396","Change production start date",2019-02-18 10:40:11,90
"11590396","Check Credit Score",2019-02-18 10:48:16,19
"11590396","Change price",2019-02-20 16:09:31,80
"11590396","Confirm sale",2019-02-21 09:07:03,10
"11590396","Start production",2019-04-04 00:00:00,30
"11590396","Load shipment",2019-05-17 13:41:14,50
"11590396","Goods delivered",2019-05-21 00:00:00,60
"11590396","Finished production",2019-06-06 00:00:00,40
"11590397","Order received",2019-02-15 00:00:00,0
"11590397","Change production start date",2019-02-18 10:40:12,90
"11590397","Check Credit Score",2019-02-18 10:48:16,19
"11590397","Change price",2019-02-20 16:11:48,80
"11590397","Confirm sale",2019-02-21 09:07:03,10
"11590397","Start production",2019-04-05 00:00:00,30
"11590397","Load shipment",2019-05-17 13:41:14,50
"11590397","Goods delivered",2019-05-21 00:00:00,60
"11590397","Finished production",2019-06-06 00:00:00,40
"11590991","Start production",2019-01-25 00:00:00,30
"11590991","Order received",2019-02-18 10:31:11,0
"11590991","Check Credit Score",2019-02-18 10:31:11,19
"11590991","Change quantity",2019-02-19 09:24:29,170
"11590991","Confirm sale",2019-02-19 10:22:41,10
"11590991","Change quantity",2019-04-01 08:58:38,170
"11590991","Finished production",2019-04-02 00:00:00,40
"11590991","Load shipment",2019-04-03 14:20:18,50
"11590991","Goods delivered",2019-04-04 00:00:00,60
"11590992","Start production",2019-01-25 00:00:00,30
"11590992","Order received",2019-02-18 10:31:13,0
"11590992","Check Credit Score",2019-02-18 10:31:13,19
"11590992","Change quantity",2019-02-19 09:24:36,170
"11590992","Confirm sale",2019-02-19 10:22:42,10
"11590992","Change production start date",2019-02-19 10:59:08,90
"11590992","Change delivery date",2019-02-19 10:59:08,100
"11590992","Change quantity",2019-04-02 08:35:59,170
"11590992","Load shipment",2019-04-30 15:22:02,50
"11590992","Goods delivered",2019-05-02 00:00:00,60
"11590992","Finished production",2019-05-03 00:00:00,40
"11590091","Order received",2019-02-18 10:33:57,0
"11590091","Change production start date",2019-02-18 10:33:57,90
"11590091","Check Credit Score",2019-02-18 10:38:46,19
"11590091","Confirm sale",2019-02-20 09:19:18,10
"11590091","Start production",2019-04-03 00:00:00,30
"11590091","Change quantity",2019-04-15 00:01:22,170
"11590091","Finished production",2019-04-18 00:00:00,40
"11590091","Load shipment",2019-04-19 14:30:30,50
"11590091","Change quantity",2019-04-19 14:30:30,170
"11590091","Goods delivered",2019-04-23 00:00:00,60
"11590891","Start production",2018-11-07 00:00:00,30
"11590891","Order received",2019-02-18 10:36:54,0
"11590891","Change production start date",2019-02-18 10:36:54,90
"11590891","Check Credit Score",2019-02-18 10:38:48,19
"11590891","Confirm sale",2019-02-20 09:19:23,10
"11590891","Finished production",2019-03-08 00:00:00,40
"11590891","Load shipment",2019-03-11 00:00:00,50
